Unnamed: 0.1,Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
524,1602,Max Women's Rayon straight Kurta,449,Max,Canoe Blue (713)/Steel,WomensKurtasKurtis,"Material is scratchy, not comfortable.",https://www.amazon.in/Max-Womens-Rayon-Straight-INDIE1313_Indigo_Medium/dp/B07VFVRZ5Z/,https://images-na.ssl-images-amazon.com/images/I/31MkV4kGInL.jpg|https://images-na.ssl-images-amazon.com/images/I/31wfZD5XnBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eLcA-0suL.jpg|https://images-na.ssl-images-amazon.com/images/I/51n5V-jlCGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41NMnbu1IgL.jpg,material scratchy comfortable,1,1
525,1603,Ajile By Pantaloons Women's Sweatshirt,569,Anmol,Black and White,WomensSweatshirtsHoodies,"Perfect for the season, very chic.",https://www.amazon.in/Ajile-Pantaloons-Sweatshirt-110031253002_Grey-Melange_M/dp/B0747MDC2Y/,https://images-na.ssl-images-amazon.com/images/I/41HaejkfkZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41BKhbWcLXL.jpg|https://images-na.ssl-images-amazon.com/images/I/412UnpmYnIL.jpg|https://images-na.ssl-images-amazon.com/images/I/5119GOHOZmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51caZN-zRyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41cx8Pia4EL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zV%2B3b83-L.jpg,perfect season chic,1,1
526,1606,Shyam Export Cotton Silk Gown (Womens Cotton Gown_Multi-Coloured_Free Size),1636,Shyam Export,Maroon,WomensEthnicGowns,"Exactly as described, very satisfied.",https://www.amazon.in/Shyam-Export-Semi-Stitched-Anarkali-Multicolour/dp/B07HF2SDGF/,https://images-na.ssl-images-amazon.com/images/I/41Og%2BYE5hNL.jpg|https://images-na.ssl-images-amazon.com/images/I/41oofz5DVQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fcTDyksbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kKs-vuQBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vPY3D%2BBjL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LOZHayyZL.jpg,exactly described satisfied,1,1
527,1609,Indi lite Women Blue cotton shirt Kurta,649,TEJASVI,Green,WomensKurtasKurtis,"Perfect for the season, very chic.",https://www.amazon.in/Indi-lite-Womens-cotton-ILSS19K18B_/dp/B07Q6V9W85/,https://images-na.ssl-images-amazon.com/images/I/41RwKSGWlzL.jpg|https://images-na.ssl-images-amazon.com/images/I/41AYUv0viBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LxcI0PIqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51M0W5erknL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Jn%2BkcxxGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51THvxLEHpL.jpg,perfect season chic,1,1
528,1611,Aalia Art Silk with Blouse Piece Saree,649,Alex Palaus Collection,Grey,WomensSarees,Looks different from the pictures.,https://www.amazon.in/Aalia-Saree-Blouse-21309-C_Pink_One/dp/B07MRKSJKF/,https://images-na.ssl-images-amazon.com/images/I/419o-21NcXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41dsCGIfIcL.jpg|https://images-na.ssl-images-amazon.com/images/I/51wlfuhoIgL.jpg|https://images-na.ssl-images-amazon.com/images/I/61pFvSc1hPL.jpg,look different picture,0,0
529,1612,Rangmanch By Pantaloons Women's cotton a-line Kurta,325,Patchtown,Beige,WomensKurtasKurtis,"Amazing fit, looks great!",https://www.amazon.in/Rangmanch-Pantaloons-Womens-Cotton-110053515_Turquoise_Large/dp/B07WXCRLH3/,https://images-na.ssl-images-amazon.com/images/I/41DTWuGSqnL.jpg|https://images-na.ssl-images-amazon.com/images/I/41bIiLkW%2BaL.jpg|https://images-na.ssl-images-amazon.com/images/I/31pKCyAhB%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41248ESl77L.jpg|https://images-na.ssl-images-amazon.com/images/I/41U9fx7u6DL.jpg|https://images-na.ssl-images-amazon.com/images/I/31j%2BrzybSDL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gPaGgLyVL.jpg,amazing fit look great,1,1
530,1617,indietoga Women Blue Cold Shoulder top (Plus Size M to 7XL),559,indietoga,Gajri,WomensTops,"Amazing fit, looks great!",https://www.amazon.in/indietoga-Women-polycrepe-Shoulder-Western/dp/B074QPSQ4B/,https://images-na.ssl-images-amazon.com/images/I/410KJinYExL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GnWgpNvmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KTAaKcmwL.jpg|https://images-na.ssl-images-amazon.com/images/I/513EJgucCsL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fXmbuNIiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ce0ah4%2BNL.jpg|https://images-na.ssl-images-amazon.com/images/I/5180us8Hv6L.jpg,amazing fit look great,1,1
531,1619,SeeMore Self Design Tassar Silk Color Saree For Women With Blouse Piece,546,SeeMore,Royal Blue,WomensSarees,Looks different from the pictures.,https://www.amazon.in/Seemore-Tassar-Saree-Banarasi-Blue_Royal/dp/B01E054MRM/,https://images-na.ssl-images-amazon.com/images/I/51JOnsiOC-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51tTRh5UH5L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Gc%2BxpvVHL.jpg,look different picture,0,0
532,1620,Online Bazaar Chanderi Cotton Silk Women Saree Includes Blouse Piec,578,Online Bazaar,Dark Bkue,WomensSarees,"Exceeded my expectations, very pleased.",https://www.amazon.in/Online-Bazaar-Chanderi-Cotton-Blouse/dp/B07R7Z68MK/,https://images-na.ssl-images-amazon.com/images/I/41JjUNrS7qL.jpg|https://images-na.ssl-images-amazon.com/images/I/41M2H1vg9ZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41UbWAcpfvL.jpg|https://images-na.ssl-images-amazon.com/images/I/51CYFAOJN%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/519TpcQIP0L.jpg,exceeded expectation pleased,1,1
533,1624,Estela Solid & Printed Cotton Slub A-line Long Kurtis for Women,329,Estela,Navy Blue,WomensKurtasKurtis,"Lovely texture, feels luxurious.",https://www.amazon.in/Estela-Black-Printed-Cotton-Kurtis/dp/B07NPH4TR5/,https://images-na.ssl-images-amazon.com/images/I/4119fAjhp6L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Gggi3HyQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31gOzmJl18L.jpg|https://images-na.ssl-images-amazon.com/images/I/41osnvhwm9L.jpg|https://images-na.ssl-images-amazon.com/images/I/31F4czp5AFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51srugoQOvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41j7BsCslxL.jpg,lovely texture feel luxurious,1,1
534,1626,W for Women Full Maxi Skirt (18FE55411-51311_Blue_WS),628,W for Women,Pink,WomensChuridarSalwarBottoms,Love it!,https://www.amazon.in/Women-Full-Maxi-Skirt-18FE55411-51311_Blue_WS/dp/B078ND9DC8/,https://images-na.ssl-images-amazon.com/images/I/51Fwx9Pd1YL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VR8oWChRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51oGazQCqzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BQfD14vwL.jpg|https://images-na.ssl-images-amazon.com/images/I/418REinEXUL.jpg,love,1,1
535,1629,Club Fashion Rayon Kurti,1409,Club Fashion,Maroon,WomensKurtasKurtis,"Seams are poorly stitched, very fragile.",https://www.amazon.in/Club-Fashion-Rayon-Kurti-3XL/dp/B07L1LS16S/,https://images-na.ssl-images-amazon.com/images/I/41IJ3pa0SQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31veMFFLeTL.jpg|https://images-na.ssl-images-amazon.com/images/I/31khcdpeR5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31ocT4On7GL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FTzJ7Hn%2BL.jpg,seam poorly stitched fragile,-1,-1
536,1630,MS Fashion Women's Half Sleeves Black and White Color Cotton Maxi Long Dress(MS_14_Free Size_Black)| Anarkali Kurti,919,MS FASHION,Black (001),WomensEthnicUnstitchedFabric,Great addition to my wardrobe.,https://www.amazon.in/MS-Fashion-MS_14_Free-Size_Black-Anarkali/dp/B07S6BLNFM/,https://images-na.ssl-images-amazon.com/images/I/41GBPBkltdL.jpg,great addition wardrobe,1,1
537,1631,DS Fashion Red Embroidered Semi-stitched Dress Material Gown For Women (Small),957,DS FASHION,White,WomensEthnicUnstitchedFabric,Amazing!,https://www.amazon.in/DS-Fashion-Embroidered-Semi-stitched-Material/dp/B077DQ76KH/,https://images-na.ssl-images-amazon.com/images/I/41iGSCB2kRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51OfRcprr1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51eTDuSc7KL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xhvuRuVuL.jpg,amazing,1,1
538,1632,Van Heusen Woman Women Pullover,1515,Van Heusen Woman,Red,WomensPulloverSweaters,Amazing!,https://www.amazon.in/Van-Heusen-Woman-VWSWFRGHV34636_Off-White_Small/dp/B07V17M84C/,https://images-na.ssl-images-amazon.com/images/I/41hRzjDGHtL.jpg|https://images-na.ssl-images-amazon.com/images/I/411fPaEW86L.jpg|https://images-na.ssl-images-amazon.com/images/I/41f14TasYpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41E4kiyG8CL.jpg|https://images-na.ssl-images-amazon.com/images/I/310gMS8InRL.jpg,amazing,1,1
539,1633,Extend Clothing Straight Cotton Plain Wrap Kurtis Formal & Casual 3/4 Sleeve Kurti for Women/Girls/Ladies,798,Extend Clothing,MAROON,WomensKurtasKurtis,Fantastic!,https://www.amazon.in/Extend-Clothing-Cotton-Straight-Sleeve/dp/B07RXZP3Q9/,https://images-na.ssl-images-amazon.com/images/I/311jK1OCU0L.jpg|https://images-na.ssl-images-amazon.com/images/I/318kuCkAwhL.jpg|https://images-na.ssl-images-amazon.com/images/I/31yBiMo9k5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31vMrbqwhOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41dMwmZ66sL.jpg,fantastic,1,1
540,1636,Gerua Women's A-Line Kurta,1778,SHOPMOZO,Mustard,WomensKurtasKurtis,"Great quality, fits perfectly!",https://www.amazon.in/Gerua-Womens-A-Line-Kurta-G1800_Black_Medium/dp/B07KNBB16M/,https://images-na.ssl-images-amazon.com/images/I/51w85SJ6DoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HaYFik-KL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KapIItMZL.jpg|https://images-na.ssl-images-amazon.com/images/I/51CixhTdxuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Vh7kF20xL.jpg,great quality fit perfectly,1,1
541,1637,Kanchnar Women's Pink Poly Silk Saree - 735S32,873,Flowers Fashion,Whitewithkhakis,WomensSarees,"Fits like a glove, very flattering.",https://www.amazon.in/Kanchnar-Womens-Pink-Poly-Saree/dp/B07DNZS8Y4/,https://images-na.ssl-images-amazon.com/images/I/41eVvMJG%2BKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HvwS1eIgL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ihLXDKP1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51xW3EqzVfL.jpg|https://images-na.ssl-images-amazon.com/images/I/31mYDiztcfL.jpg,fit like glove flattering,1,1
542,1638,Max Women's Rayon Straight Kurta,549,Max,Black,WomensKurtasKurtis,"Perfect for the season, very chic.",https://www.amazon.in/Max-Womens-Rayon-Straight-TPA19OWST09Z_Navy_Medium/dp/B07VJ3HYRH/,https://images-na.ssl-images-amazon.com/images/I/31veRMFAEcL.jpg|https://images-na.ssl-images-amazon.com/images/I/31MJBD5NjvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41SnQ0fIV5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31BGzwTO5rL.jpg,perfect season chic,1,1
543,1641,Madhuram Textiles Women's Lining Printed Rayon Anarkali Layered Front Slit Long Kurti(Red),962,Madhuram Textiles,Blue,WomensKurtasKurtis,Excellent!,https://www.amazon.in/Madhuram-Textiles-Printed-Anarkali-Layered/dp/B08174DCP1/,https://images-na.ssl-images-amazon.com/images/I/413IhhppfdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2Btxs84ElL.jpg|https://images-na.ssl-images-amazon.com/images/I/41e1V8lcrUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41myX8BzGkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rP09RDWUL.jpg|https://images-na.ssl-images-amazon.com/images/I/411fG-z5BNL.jpg|https://images-na.ssl-images-amazon.com/images/I/419USY9jlrL.jpg,excellent,1,1
544,1643,Applecreation Women's Lakda Cotton Jacquard Unstitched Salwar Suit Dress Material with Chiffon Dupatta (Multi Coloured_Free Size),299,Applecreation,Pink,WomensEthnicUnstitchedFabric,Looks different from the pictures.,https://www.amazon.in/Applecreation-Jacquard-Unstitched-Material-Yellow_Free/dp/B0719CR1TP/,https://images-na.ssl-images-amazon.com/images/I/41p7TelOZDL.jpg|https://images-na.ssl-images-amazon.com/images/I/31tHdcvHjYL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FdoHU4WyL.jpg|https://images-na.ssl-images-amazon.com/images/I/517TUBQ6wJL.jpg|https://images-na.ssl-images-amazon.com/images/I/61vM0Mx5XPL.jpg,look different picture,0,0
545,1644,W for Woman Women's cotton straight Kurta,549,FEXEL,Military Green,WomensKurtasKurtis,Soft fabric and vibrant color.,https://www.amazon.in/Woman-Womens-Straight-Kurta-18AUW11982-210795_Ecru_10/dp/B07LDPFB76/,https://images-na.ssl-images-amazon.com/images/I/310wndL52eL.jpg|https://images-na.ssl-images-amazon.com/images/I/31zbScZZ0WL.jpg|https://images-na.ssl-images-amazon.com/images/I/31s-D-j6BDL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PUvd9QBbL.jpg|https://images-na.ssl-images-amazon.com/images/I/31bb7U3D-kL.jpg,soft fabric vibrant color,1,1
546,1651,MSRETAIL Woven Banarasi Patola Silk Saree For Women (Color_MULTICOLOR),1296,MSRETAIL,Green,WomensSarees,"Fantastic quality, will purchase more.",https://www.amazon.in/MSRETAIL-Woven-Banarasi-Patola-Color_Peach/dp/B07Z8D2SZR/,https://images-na.ssl-images-amazon.com/images/I/41LWVKNes1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51EZbj7VOQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41EfH9z-m3L.jpg|https://images-na.ssl-images-amazon.com/images/I/41zuQVlWN2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41qFl2RqF%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nL54S1NhL.jpg,fantastic quality purchase,1,1
547,1656,Rajnandini Women's Red Crepe Printed Unstitched Salwar Suit Dress Material(JOPLLT7018_Red_Free size),499,Rajnandini,Green,WomensEthnicUnstitchedFabric,"Arrived damaged, very unhappy.",https://www.amazon.in/Rajnandini-Printed-Unstitched-Material-JOPLLT7018_Red_Free/dp/B07RX615GG/,https://images-na.ssl-images-amazon.com/images/I/41v47B0DJHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41X0vs-TopL.jpg|https://images-na.ssl-images-amazon.com/images/I/41efzWbCWtL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-QhddSEZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41BWNLOgE%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/514WuTy9zpL.jpg|https://images-na.ssl-images-amazon.com/images/I/61kihM8eSEL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ITG6dQhmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51QgNkMlUoL.jpg,arrived damaged unhappy,-1,-1
548,1658,LUX LYRA Women's Cotton Indian Churidar Leggings (Free Size) - Pack of 5,429,LUX LYRA,Neon Green,WomensChuridarSalwarBottoms,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Lyra-Indian-Churidar-Leggings-Pack/dp/B012ICV0V0/,https://images-na.ssl-images-amazon.com/images/I/51Ofdgp%2BovL.jpg|https://images-na.ssl-images-amazon.com/images/I/31H9JvT-qGL.jpg|https://images-na.ssl-images-amazon.com/images/I/31TLxMUbylL.jpg|https://images-na.ssl-images-amazon.com/images/I/31O7spXTK0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31tXYAJLf%2BL.jpg,superb craftsmanship highly recommend,1,1
549,1660,EyesOnMe Women's Paper Silk Saree With Blouse Piece,1340,eyesonme,Purple,WomensSarees,"Amazing fit, looks great!",https://www.amazon.in/EyesOnMe-Womens-Paper-Blouse-Orange/dp/B07GB8PCND/,https://images-na.ssl-images-amazon.com/images/I/41ZaVEh7w7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41rNtvGX4PL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lxRdBgl8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41M7wxzf8fL.jpg,amazing fit look great,1,1
550,1661,Shubhisha Fashion Art Silk with Blouse Piece Saree,775,Aarika,Navy Blue,WomensSarees,Terrible!,https://www.amazon.in/Shubhisha-Fashion-Blouse-Piece-SANEDO/dp/B07QSLZ7T5/,https://images-na.ssl-images-amazon.com/images/I/51p3zKsv3PL.jpg|https://images-na.ssl-images-amazon.com/images/I/51rdJsqTGEL.jpg|https://images-na.ssl-images-amazon.com/images/I/31zzyvCkRfL.jpg,terrible,-1,-1
551,1662,FEBIA Cotton Kurta,799,FEBIA,Navy Blue,WomensKurtasKurtis,"Stylish and affordable, great buy.",https://www.amazon.in/FEBIA-Amazon-Womens-Designer-kurtis/dp/B07HR82NL1/,https://images-na.ssl-images-amazon.com/images/I/41ybb7LbkoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hOapi9z4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41wrye0s3fL.jpg|https://images-na.ssl-images-amazon.com/images/I/51YrOmaXz7L.jpg,stylish affordable great buy,1,1
552,1666,Areum Womens Red and Green Batik Printed Cotton Unstitched Salwar Suit Material With Dupatta,699,Areum,Blue,WomensEthnicUnstitchedFabric,"Very trendy, received many compliments.",https://www.amazon.in/Areum-Printed-Unstitched-Material-Dupatta/dp/B07HL7MLBQ/,https://images-na.ssl-images-amazon.com/images/I/51nJasI0FpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41mTfuIS-zL.jpg|https://images-na.ssl-images-amazon.com/images/I/41d%2BWeS%2B9vL.jpg|https://images-na.ssl-images-amazon.com/images/I/31KspLZXXKL.jpg,trendy received many compliment,1,1
553,1667,Fexmy Women's Silk Cotton Saree with Blouse Piece Combo (Royal Blue),1400,Fexmy,Frost White,WomensSarees,"Excellent product, will buy again.",https://www.amazon.in/Fexmy-Womens-Cotton-Saree-Blouse/dp/B07WT5PQJL/,https://images-na.ssl-images-amazon.com/images/I/41oMkJ56LXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XgOszrZXL.jpg|https://images-na.ssl-images-amazon.com/images/I/4128Qljh46L.jpg|https://images-na.ssl-images-amazon.com/images/I/41vPY3D%2BBjL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LOZHayyZL.jpg,excellent product buy,1,1
554,1668,Prakhya Women's Anarkali Kurta,519,Prakhya,Black,WomensKurtasKurtis,Terrible!,https://www.amazon.in/Prakhya-Womens-Anarkali-Kurta-PR008BLUE-L/dp/B01IVH94IW/,https://images-na.ssl-images-amazon.com/images/I/41qOxEmGYeL.jpg,terrible,-1,-1
555,1671,Rajnandini Grey Banarasi Banarasi Unstitched Dress Material For Women (Free Size),457,Rajnandini,Magenta,WomensEthnicUnstitchedFabric,"Well-made and durable, worth the price.",https://www.amazon.in/Rajnandini-Banarasi-Unstitched-Dress-Material/dp/B07WDC273X/,https://images-na.ssl-images-amazon.com/images/I/41zUpweJtbL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ITG6dQhmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51QgNkMlUoL.jpg,wellmade durable worth price,1,1
556,1674,Red Lady Digital Printed Heavy Rayon Kurti (Lenth- 46 inches),269,Red Lady,White,WomensKurtasKurtis,"Color is not as expected, but overall good.",https://www.amazon.in/Red-Lady-Digital-Printed-Off-White/dp/B07RTT3K1V/,https://images-na.ssl-images-amazon.com/images/I/41ntmxt4NpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RtvRntEgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-yJ37yUML.jpg,color expected overall good,1,1
557,1680,Women's Printed Rayon Front Slit Dark Blue Color 3/4 Sleeve Calf Length Casual Wear Stitched Kurta By HAND CRAFTS,2889,HAND CRAFTS,Black Print 09,WomensKurtasKurtis,Poor quality!,https://www.amazon.in/Womens-Printed-Stitched-HAND-CRAFTS/dp/B07M93H41Y/,https://images-na.ssl-images-amazon.com/images/I/413s-0Jn59L.jpg|https://images-na.ssl-images-amazon.com/images/I/41KuZZMJohL.jpg|https://images-na.ssl-images-amazon.com/images/I/41cwC4JAN7L.jpg|https://images-na.ssl-images-amazon.com/images/I/515fWhyDDFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41wNeo20YnL.jpg,poor quality,-1,-1
558,1683,Elora South Cotton Striped Printed Kurti for Women,495,Elora,Baby Pink,WomensKurtasKurtis,"Fit is very loose, not flattering.",https://www.amazon.in/Elora-South-Cotton-Striped-Printed/dp/B082YWHY1K/,https://images-na.ssl-images-amazon.com/images/I/41fotV7xuIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41noIGo1Q9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41AcAXooBML.jpg|https://images-na.ssl-images-amazon.com/images/I/517wjPe2yIL.jpg,fit loose flattering,1,1
559,1684,LooksGud Banarasi Cotton with Blouse Piece Saree (DT-LG-S1061_Green_One Size),549,LooksGud,Maroon,WomensSarees,"Comfortable and stylish, love it!",https://www.amazon.in/LooksGud-Womens-Bhagalpuri-Printed-LG-S1061/dp/B07MJ1L9L8/,https://images-na.ssl-images-amazon.com/images/I/51zJ69Hh4wL.jpg|https://images-na.ssl-images-amazon.com/images/I/518Mss3qu-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51X302n-RQL.jpg,comfortable stylish love,1,1
560,1688,ADA Hand Embroidered Lucknow Chikan Cotton Kurta Kurti (A238155_Green),538,Lady Care,Pink Light Combination,WomensKurtasKurtis,"Material feels cheap, not worth the price.",https://www.amazon.in/ADA-Embroidered-Lucknow-Chikan-A238155_Green/dp/B079556VTL/,https://images-na.ssl-images-amazon.com/images/I/41MWZNqllSL.jpg|https://images-na.ssl-images-amazon.com/images/I/318ktYC8VGL.jpg|https://images-na.ssl-images-amazon.com/images/I/31pX5K1HPwL.jpg|https://images-na.ssl-images-amazon.com/images/I/31lpmKi4awL.jpg|https://images-na.ssl-images-amazon.com/images/I/41EikaAPksL.jpg,material feel cheap worth price,1,1
