Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
10340,Newport University Men's Slim Fit Jeans,395,MARK LOUIIS,multicolor,MensJeans,Looks different from the pictures.,https://www.amazon.in/Newport-University-Jeans-NUJN0853A-wash_32/dp/B07PT7MSTK/,https://images-na.ssl-images-amazon.com/images/I/31li-JysSoL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ZNMY2wBML.jpg|https://images-na.ssl-images-amazon.com/images/I/51JqPovi4kL.jpg|https://images-na.ssl-images-amazon.com/images/I/51gj0lbXyfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41J3fSopt7L.jpg|https://images-na.ssl-images-amazon.com/images/I/31-yLJS1V1L.jpg|https://images-na.ssl-images-amazon.com/images/I/512Oy2Wk9BL.jpg,look different picture,0,0
10342,Waltz Men's Slim Fit Blue Stretch Jeans,449,WALTZ,multicolor,MensJeans,"Beautiful and stylish, highly recommend!",https://www.amazon.in/Waltz-Mens-Slim-Stretch-Jeans/dp/B07G168478/,https://images-na.ssl-images-amazon.com/images/I/41TLPEE1NpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41A3KYkxAmL.jpg|https://images-na.ssl-images-amazon.com/images/I/412ZsKRBfzL.jpg|https://images-na.ssl-images-amazon.com/images/I/31l5747ZARL.jpg,beautiful stylish highly recommend,1,1
10347,Amazon Brand - Symbol Men's Relaxed Fit Jeans,490,Ruh Republic,Medium blue,MensJeans,"Color fades quickly, not durable.",https://www.amazon.in/Amazon-Brand-Relaxed-AD-RN-393_Medium-Blue_28W/dp/B07H41HLCM/,https://images-na.ssl-images-amazon.com/images/I/41tgozhkR%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41R-6GxI3VL.jpg|https://images-na.ssl-images-amazon.com/images/I/51h%2BE08DPVL.jpg|https://images-na.ssl-images-amazon.com/images/I/51RXC6p6XLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41t8oJGCEiL.jpg|https://images-na.ssl-images-amazon.com/images/I/31-tItYPkkL.jpg|https://images-na.ssl-images-amazon.com/images/I/61%2BjFww-JPL.jpg,color fade quickly durable,1,1
10387,Flying Machine Men's Casual Shirt,199,Moniba,Mango Gold,MensCasualShirts,"Material feels cheap, not worth the price.",https://www.amazon.in/Flying-Machine-Casual-Shirt-8907538000453_FMSH7183_X-Large_Grey/dp/B01N1Q2HQE/,https://images-na.ssl-images-amazon.com/images/I/51bWw8aBMwL.jpg|https://images-na.ssl-images-amazon.com/images/I/51uO8D-88fL.jpg|https://images-na.ssl-images-amazon.com/images/I/51qI6iXliaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Fk4ynxizL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Zwx39KHmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Y8moR-wcL.jpg,material feel cheap worth price,1,1
10407,Indian Terrain Men's Printed Regular Fit Cotton Casual Shirt,524,Indian Terrain,Sky,MensCasualShirts,"Stylish and affordable, great buy.",https://www.amazon.in/Indian-Terrain-Printed-Casual-ITMSH00268-8907633965022_Cobalt_Small/dp/B079YDJW65/,https://images-na.ssl-images-amazon.com/images/I/416yvQbDbmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BtVwKAooL.jpg|https://images-na.ssl-images-amazon.com/images/I/51gCFu3nIxL.jpg|https://images-na.ssl-images-amazon.com/images/I/518KU5gQSPL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jFQ9Pa7FL.jpg,stylish affordable great buy,1,1
10418,Flying Machine Men's Solid Slim Fit Casual Shirt,199,ASTEORRA,Brown,MensCasualShirts,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Flying-Machine-Solid-Casual-FMSH8553_Blue_xx-Large/dp/B07DVZTC5H/,https://images-na.ssl-images-amazon.com/images/I/41%2BJdxJy2zL.jpg|https://images-na.ssl-images-amazon.com/images/I/41QqJnQ6%2BML.jpg|https://images-na.ssl-images-amazon.com/images/I/41fUMU-n1kL.jpg|https://images-na.ssl-images-amazon.com/images/I/31oEPoYRo7L.jpg,superb craftsmanship highly recommend,1,1
10457,US Polo Association Men's Striped Casual Shirt,399,IMLECK,Navy,MensCasualShirts,"Beautiful and stylish, highly recommend!",https://www.amazon.in/US-Polo-Association-Striped-UDSH0339_Blue/dp/B07L6YMZ72/,https://images-na.ssl-images-amazon.com/images/I/41yc-TLGZiL.jpg|https://images-na.ssl-images-amazon.com/images/I/4127D-VqUyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XzDvmJ43L.jpg|https://images-na.ssl-images-amazon.com/images/I/31AdjaM1GAL.jpg,beautiful stylish highly recommend,1,1
10462,Jack & Jones Men's Checkered Slim fit Casual Shirt,599,AYAMAYA,Orange,MensCasualShirts,"Excellent product, will buy again.",https://www.amazon.in/Jack-Jones-Checkered-12144460-Black_Large/dp/B07N6HXCH4/,https://images-na.ssl-images-amazon.com/images/I/41G9TvZ8V%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/31hCefbIgdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41E7StKCKgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FwZRvcCvL.jpg|https://images-na.ssl-images-amazon.com/images/I/51HFvvwcEEL.jpg|https://images-na.ssl-images-amazon.com/images/I/511EzlDHnfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41VApkj7cWL.jpg,excellent product buy,1,1
10477,STUDIO NEXX Men's Slim Fit Jeans (Blue),443,STUDIO NEXX,Sky Blue,MensJeans,"Too tight, uncomfortable fit.",https://www.amazon.in/Studio-Nexx-Mens-Slim-Jeans/dp/B01FY61RQK/,https://images-na.ssl-images-amazon.com/images/I/41HJD0ChR-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41lGJIunVmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XJaOieG9L.jpg|https://images-na.ssl-images-amazon.com/images/I/61M2vPbizCL.jpg,tight uncomfortable fit,-1,-1
10565,Lafantar Men's Solid Slim Fit Casual Shirt (dms44gp_Style # 6_X-Large),499,Lafantar,Rama,MensCasualShirts,"Fantastic quality, will purchase more.",https://www.amazon.in/Lafantar-Mens-Denim-Slim-Shirt/dp/B07FLP98PP/,https://images-na.ssl-images-amazon.com/images/I/51XLyWy-Y-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51jwKqZq2OL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Gn6iHCLOL.jpg|https://images-na.ssl-images-amazon.com/images/I/51OA9LVzJXL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nBgHsvIiL.jpg,fantastic quality purchase,1,1
10632,Spykar Men's Printed Slim Fit Casual Shirt,1319,Nextar,Yellow,MensCasualShirts,"Material is scratchy, not comfortable.",https://www.amazon.in/Spykar-Printed-Casual-Shirt-MSH-01AH-085_A-Blue_X-Large/dp/B07DG327LF/,https://images-na.ssl-images-amazon.com/images/I/41HUva5m7eL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tl-bbByfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kgor%2BLkPL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qs08FHlxL.jpg,material scratchy comfortable,1,1
10637,EASY 2 WEAR ® Men Checks Chinese Collar Kurta/Shirt Plus Size - Foldable Sleeves (S to 5XL) Comfort/Regular FIT,198,EASY 2 WEAR,Pink Lady,MensCasualShirts,"Material feels cheap, not worth the price.",https://www.amazon.in/EASY-WEAR-Checks-Chinese-Collar/dp/B07WY58FCJ/,https://images-na.ssl-images-amazon.com/images/I/41JLPqTg-5L.jpg|https://images-na.ssl-images-amazon.com/images/I/411gwAv0e0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Ps3puSZKL.jpg|https://images-na.ssl-images-amazon.com/images/I/31cxEkk3J-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41aZqOfOslL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BjEIC9O%2BL.jpg,material feel cheap worth price,1,1
10699,Red Tape Men's Solid Regular fit Casual Shirt,504,forever 9teen,Pink,MensCasualShirts,"Disappointed, poor quality.",https://www.amazon.in/Red-Tape-Regular-Casual-RSH6457_Beige_L/dp/B07QMF9RBY/,https://images-na.ssl-images-amazon.com/images/I/41RKZ16B95L.jpg|https://images-na.ssl-images-amazon.com/images/I/31XiTebWZ-L.jpg|https://images-na.ssl-images-amazon.com/images/I/4103ffI%2BUQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31KfpIGIyGL.jpg|https://images-na.ssl-images-amazon.com/images/I/513mKZguKIL.jpg,disappointed poor quality,-1,-1
10700,Beat London by Pepe Jeans Men's Checkered Slim fit Casual Shirt,559,Beat London by Pepe Jeans,Grey Melang/Charcoal Melang,MensCasualShirts,"Color fades quickly, not durable.",https://www.amazon.in/Beat-London-Pepe-Jeans-BM300093_Green_Small/dp/B07P48KB3J/,https://images-na.ssl-images-amazon.com/images/I/51LQy5hJ6TL.jpg|https://images-na.ssl-images-amazon.com/images/I/51NG4SkGXBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51TcKZlMOfL.jpg|https://images-na.ssl-images-amazon.com/images/I/51iRaj%2B2glL.jpg|https://images-na.ssl-images-amazon.com/images/I/31UgCf1HfDL.jpg|https://images-na.ssl-images-amazon.com/images/I/61x1rAER0bL.jpg,color fade quickly durable,1,1
10784,Urban Ranger by Pantaloons Men's Plain Slim Fit Casual Shirt (110039914_Sky Blue_XX-Large),499,Urban Ranger by Pantaloons,Lightblue,MensCasualShirts,Poor quality!,https://www.amazon.in/Urban-Ranger-Pantaloons-110039914_Sky-Blue_Medium/dp/B07BHGMVTK/,https://images-na.ssl-images-amazon.com/images/I/41i9c7enueL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eRusQwBFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41--49p%2BhBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fmfuoQaPL.jpg,poor quality,-1,-1
10806,Park Avenue Solid Cotton Medium Blue Slim Fit Cutaway Collar Full Sleeve Shirt,512,Mulberries Jeans Co.,Mustard & Olive,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Park-Avenue-Casual-PCSY01772-B4_Medium-Blue_42/dp/B07MNB9XN5/,https://images-na.ssl-images-amazon.com/images/I/41tjSOulX7L.jpg|https://images-na.ssl-images-amazon.com/images/I/312ziO10DJL.jpg|https://images-na.ssl-images-amazon.com/images/I/31UiKPBHC2L.jpg|https://images-na.ssl-images-amazon.com/images/I/31ZpGF4-w5L.jpg,soft fabric vibrant color,1,1
10810,Flying Machine Men's Casual Shirt,2690,Anp Store,Multi 3,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Flying-Machine-Casual-Shirt-8907538624659_FMSH7857_XX-Large_Grey/dp/B073QW5BZQ/,https://images-na.ssl-images-amazon.com/images/I/41IORJi3c0L.jpg|https://images-na.ssl-images-amazon.com/images/I/419qqKOoaNL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FmiizFdnL.jpg|https://images-na.ssl-images-amazon.com/images/I/31n7UsX-uPL.jpg|https://images-na.ssl-images-amazon.com/images/I/61yXw-UClUL.jpg,lovely texture feel luxurious,1,1
10822,Jack & Jones Men's Solid Slim Fit Casual Shirt,1019,Pal Bro's Store,Yellow,MensCasualShirts,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Jack-Jones-Casual-12142035Silver-Pink_Large/dp/B0795R8ZWJ/,https://images-na.ssl-images-amazon.com/images/I/31TNQzbYmGL.jpg|https://images-na.ssl-images-amazon.com/images/I/31u20gn2g2L.jpg|https://images-na.ssl-images-amazon.com/images/I/31aZItefgYL.jpg|https://images-na.ssl-images-amazon.com/images/I/31N1vR51aiL.jpg|https://images-na.ssl-images-amazon.com/images/I/21MSAgpUbBL.jpg,superb craftsmanship highly recommend,1,1
10830,Flying Machine Men's Casual Shirt,306,Whispering/Adams,Pink and Perrot Green,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Flying-Machine-Casual-Shirt-8907538633149_FMSH7901_XX-Large_Brown/dp/B073QX166F/,https://images-na.ssl-images-amazon.com/images/I/51yNcnRqADL.jpg|https://images-na.ssl-images-amazon.com/images/I/51QtuwwXjyL.jpg|https://images-na.ssl-images-amazon.com/images/I/51T54FcQeZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lgplV%2BG-L.jpg,soft fabric vibrant color,1,1
10910,Lee Men's Cotton Relaxed Fit Straight Leg Jeans,833,Fabilano,Tarmac,MensJeans,"Beautiful and stylish, highly recommend!",https://www.amazon.in/Lee-Relaxed-Straight-Pepper-Prewash/dp/B005PK7H1K/,https://images-na.ssl-images-amazon.com/images/I/41eyknaNvCL.jpg|https://images-na.ssl-images-amazon.com/images/I/41t4Y4whQyL.jpg,beautiful stylish highly recommend,1,1
10937,Pepe Jeans Men's Checkered Regular Fit Casual Shirt,249,VIMAL,Mustard,MensCasualShirts,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Pepe-Jeans-Checkered-Regular-PM305597_Mustard_S/dp/B07FKV5LLK/,https://images-na.ssl-images-amazon.com/images/I/41f-SmoXKzL.jpg|https://images-na.ssl-images-amazon.com/images/I/41B76RNbavL.jpg|https://images-na.ssl-images-amazon.com/images/I/514f30lgPVL.jpg|https://images-na.ssl-images-amazon.com/images/I/31l7XyW-KRL.jpg,superb craftsmanship highly recommend,1,1
10961,LAWMAN PG3 Men's Checkered Slim fit Casual Shirt,2854,WonderWink,Pink,MensCasualShirts,"Color fades quickly, not durable.",https://www.amazon.in/LAWMAN-PG3-K-LW-KRAFT-32_Chk-Blue-White_Large/dp/B07MZD69XV/,https://images-na.ssl-images-amazon.com/images/I/51nOyvhsniL.jpg|https://images-na.ssl-images-amazon.com/images/I/41NNif6MHBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BZryPWxpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41wwI1EGsPL.jpg|https://images-na.ssl-images-amazon.com/images/I/61kUIZ2J-%2BL.jpg,color fade quickly durable,1,1
10966,Park Avenue Dark Violet Cotton Blend Slim Fit Shirt,1658,Spiffy Custom Embroidered Caps,White,MensCasualShirts,Love it!,https://www.amazon.in/Park-Avenue-Plain-Casual-PCSA01673-E4_Multi-Color_44/dp/B07F3WL9MQ/,https://images-na.ssl-images-amazon.com/images/I/412FTx7OSNL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WWLMR6lRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ACEFl34zL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Njl44QcQL.jpg,love,1,1
10981,TOMMY HILFIGER Men's Printed Regular Fit Casual Shirt,2995,Sat Creation,Shaded Green & Blue,MensCasualShirts,Fast shipping and great service.,https://www.amazon.in/Tommy-Hilfiger-Printed-Regular-P8AFW109_Grey_42/dp/B079YGYG33/,https://images-na.ssl-images-amazon.com/images/I/41GAdTxK5SL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RT3z4wZPL.jpg|https://images-na.ssl-images-amazon.com/images/I/51guPD2VzdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Md1qTXOeL.jpg,fast shipping great service,1,1
11016,Lee Men's Slim fit Casual Shirt,559,CHEFSKIN,Royal Blue & Black,MensCasualShirts,"Amazing fit, looks great!",https://www.amazon.in/Lee-Checkered-Casual-Shirt-L37571CB0Z170_White_M/dp/B07SX95X8C/,https://images-na.ssl-images-amazon.com/images/I/412WgwuiZPL.jpg|https://images-na.ssl-images-amazon.com/images/I/515icf0-llL.jpg|https://images-na.ssl-images-amazon.com/images/I/31nfzCOPvOL.jpg|https://images-na.ssl-images-amazon.com/images/I/519rjqxL9yL.jpg,amazing fit look great,1,1
11101,Calvin Klein Men's Casual Shirt,1274,CHIMPRALA,Meteorite-pt,MensCasualShirts,"Very trendy, received many compliments.",https://www.amazon.in/Calvin-Klein-Casual-Shirt-701549724463_J302910_X-Large_White/dp/B014IS4GL8/,https://images-na.ssl-images-amazon.com/images/I/41BOp7pI7XL.jpg|https://images-na.ssl-images-amazon.com/images/I/31jUx93NnBL.jpg,trendy received many compliment,1,1
11130,Jeevaan Men's Plain Casual Design Full Sleeve Shirt,599,Jeevaan,White,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Jeevaan-Plain-Casual-Design-Sleeve/dp/B07W6MYMNX/,https://images-na.ssl-images-amazon.com/images/I/51Nvm%2BkJ9tL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Nvm%2BkJ9tL.jpg|https://images-na.ssl-images-amazon.com/images/I/41q4%2B1%2BCUjL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Nvm%2BkJ9tL.jpg,exceeded expectation pleased,1,1
11167,Van Heusen Men's Printed Slim Fit Casual Shirt,724,V Dot,Black,MensCasualShirts,"Fits like a glove, very flattering.",https://www.amazon.in/Dot-Printed-Casual-Shirt-VDSFESLF376774_Grey_42/dp/B07H7174Y3/,https://images-na.ssl-images-amazon.com/images/I/418pQB8IU0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31eaZijX-3L.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2B%2B0Zd98ML.jpg|https://images-na.ssl-images-amazon.com/images/I/31Sg3KF-Q3L.jpg,fit like glove flattering,1,1
11168,Akass Men's Cotton Blend Full Sleeves Shirt,440,AKAAS,Design 3,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/AKAAS-Cotton-Blend-Sleeve-Shirt/dp/B01A6TK4SC/,https://images-na.ssl-images-amazon.com/images/I/41Od5NelZwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41dTzSGFSSL.jpg|https://images-na.ssl-images-amazon.com/images/I/413VcMaqNGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41i0P2%2Bgn1L.jpg|https://images-na.ssl-images-amazon.com/images/I/416XNRrHo3L.jpg,soft fabric vibrant color,1,1
11233,Flying Machine Men's Casual Shirt,280,Derisory,Off-white,MensCasualShirts,"Good value for money, happy with it.",https://www.amazon.in/Flying-Machine-Casual-Shirt-8907538000521_FMSH7184_XX-Large_Indigo/dp/B01N9FC2YL/,https://images-na.ssl-images-amazon.com/images/I/41bc0NOdmfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yoOSFaINL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jP10PL9tL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zqhmlKmHL.jpg|https://images-na.ssl-images-amazon.com/images/I/31%2B7USoYTUL.jpg,good value money happy,1,1
11240,John Players Men's Casual Shirt,218,Brixton,Grey Milange,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/John-Players-Casual-Shirt-JCMWSHS170042002_Pink_39/dp/B01N1PCPMP/,https://images-na.ssl-images-amazon.com/images/I/41pFayE9iRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tUvdPLLML.jpg|https://images-na.ssl-images-amazon.com/images/I/413imFDd7yL.jpg|https://images-na.ssl-images-amazon.com/images/I/31m9zNkm1fL.jpg,soft fabric vibrant color,1,1
11248,United Colors of Benetton Men's Solid Slim fit Casual Shirt,1342,dagwooddesign,Crimson,MensCasualShirts,"Stylish and affordable, great buy.",https://www.amazon.in/United-Colors-Benetton-Casual-19A5SM01U008I_100_XL_Black/dp/B07QQXKR1P/,https://images-na.ssl-images-amazon.com/images/I/31ACImpPMiL.jpg|https://images-na.ssl-images-amazon.com/images/I/312eacMqG-L.jpg|https://images-na.ssl-images-amazon.com/images/I/31c7J0oFymL.jpg|https://images-na.ssl-images-amazon.com/images/I/41MptAmPskL.jpg,stylish affordable great buy,1,1
11275,Zeal Light Sky Blue Coloured Floral Printed Cotton Regular Fit Half Sleeve Shirt for Men,499,Zeal,Pink,MensCasualShirts,"Well-made and durable, worth the price.",https://www.amazon.in/Zeal-Coloured-Floral-Printed-Regular/dp/B07S3WTCT3/,https://images-na.ssl-images-amazon.com/images/I/517qJvgFT8L.jpg|https://images-na.ssl-images-amazon.com/images/I/314hG%2B9SASL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CItKCNVUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41j8P8FDFgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41F1rXeXRxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41iAAu3Iw3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51RdEPfLcUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41m0Gc488IL.jpg,wellmade durable worth price,1,1
11314,Red Tape Men's Checkered Regular Fit Casual Shirt,240,EASY4BUY,Indigo,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Red-Tape-Checkered-Regular-RSF8907-S_Beige_S/dp/B07H4YGLZF/,https://images-na.ssl-images-amazon.com/images/I/41g0szYgeaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Z-PcBu3EL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RW79RkU3L.jpg|https://images-na.ssl-images-amazon.com/images/I/41I1GDH6o%2BL.jpg,soft fabric vibrant color,1,1
11323,M. R. Fashion Men's Wear Relax Fit Stretch Jeans Denim Pants Black,834,Wearo,Red,MensJeans,"Exceeded my expectations, very pleased.",https://www.amazon.in/Wearo-Relax-Stretch-Jeans-Denim/dp/B07RK8CZZX/,https://images-na.ssl-images-amazon.com/images/I/31gbpB4WDJL.jpg|https://images-na.ssl-images-amazon.com/images/I/31EcKQ-NFZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31jqZb7Wf9L.jpg|https://images-na.ssl-images-amazon.com/images/I/31zWH8OapyL.jpg,exceeded expectation pleased,1,1
11340,Zeal Mens Half Sleeve Floral Printed Cotton Regular Fit Smart Black Beach Shirt,649,Zeal,Red,MensCasualShirts,"Material feels cheap, not worth the price.",https://www.amazon.in/Zeal-Sleeve-Floral-Printed-Regular/dp/B07XJCR5SN/,https://images-na.ssl-images-amazon.com/images/I/51p4niUIpOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KVFMlcemL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aQbPEq1QL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vh3dX7BoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XfszJNb9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41xm74TapEL.jpg|https://images-na.ssl-images-amazon.com/images/I/61IHs7x4pJL.jpg,material feel cheap worth price,1,1
11386,Flying Machine Men's Casual Shirt,199,Minus33 Merino Wool,Formula One,MensCasualShirts,Looks different from the pictures.,https://www.amazon.in/Flying-Machine-Casual-Shirt-8907378879929_F2SH0110_Medium_Off/dp/B01N6EKG7W/,https://images-na.ssl-images-amazon.com/images/I/31xM9H7wJaL.jpg|https://images-na.ssl-images-amazon.com/images/I/31k0mpDguWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41wzO4pd8NL.jpg|https://images-na.ssl-images-amazon.com/images/I/41E3LKjd88L.jpg|https://images-na.ssl-images-amazon.com/images/I/31T6AU12HDL.jpg|https://images-na.ssl-images-amazon.com/images/I/31VWwU%2B-vdL.jpg,look different picture,0,0
